date,supermarket,outlet_id,sku,sku_description,category,pack_size_g,unit_price_sgd,demand_units,safety_stock_units,warehouse_on_hand_units,peak_month,is_peak_month,weekday,lat,lng,outlet_level,ratio
9/5/2025,Sheng Siong,SHE-OT2,PEA-360G-SUGAR-058,Sugar Peanuts 360g,Peanuts,360,4.86,14,73,1530,11,0,4,1.338339781,103.8330977,80,1.094898217
9/5/2025,Sheng Siong,SHE-OT3,PEA-360G-SUGAR-058,Sugar Peanuts 360g,Peanuts,360,4.86,10,73,5020,11,0,4,1.334423344,103.8082936,81,1.105749368
9/5/2025,Fairprice,FAI-OT1,PEA-36G-IKAN-BILIS-065,Ikan Bilis Peanuts 36g,Peanuts,36,0.64,981,5131,1932,6,0,4,1.347081605,103.834447,5846,1.13938584
9/5/2025,Fairprice,FAI-OT2,PEA-36G-IKAN-BILIS-065,Ikan Bilis Peanuts 36g,Peanuts,36,0.64,1008,9388,1814,6,0,4,1.370128572,103.8238446,8862,0.944018039
9/5/2025,Giant,GIA-OT1,PEA-36G-IKAN-BILIS-065,Ikan Bilis Peanuts 36g,Peanuts,36,0.64,899,5577,725,6,0,4,1.361379758,103.8281229,6079,1.090075997
9/5/2025,Giant,GIA-OT2,PEA-36G-IKAN-BILIS-065,Ikan Bilis Peanuts 36g,Peanuts,36,0.64,658,1247,1899,6,0,4,1.356046339,103.8006234,1445,1.15895113
9/5/2025,Sheng Siong,SHE-OT1,PEA-36G-IKAN-BILIS-065,Ikan Bilis Peanuts 36g,Peanuts,36,0.64,692,10906,894,6,0,4,1.338340746,103.8385964,12451,1.141630075
9/5/2025,Sheng Siong,SHE-OT2,PEA-36G-IKAN-BILIS-065,Ikan Bilis Peanuts 36g,Peanuts,36,0.64,1112,6785,1690,6,0,4,1.338339781,103.8330977,7915,1.166589888
9/5/2025,Sheng Siong,SHE-OT3,PEA-36G-IKAN-BILIS-065,Ikan Bilis Peanuts 36g,Peanuts,36,0.64,670,7860,2679,6,0,4,1.334423344,103.8082936,9215,1.172422813
9/5/2025,Fairprice,FAI-OT1,PEA-36G-ROASTED-045,Roasted Peanuts 36g,Peanuts,36,0.64,599,5862,7337,12,0,4,1.347081605,103.834447,5336,0.910251972
9/5/2025,Fairprice,FAI-OT2,PEA-36G-ROASTED-045,Roasted Peanuts 36g,Peanuts,36,0.64,511,12898,6290,12,0,4,1.370128572,103.8238446,11751,0.911092518
9/5/2025,Giant,GIA-OT1,PEA-36G-ROASTED-045,Roasted Peanuts 36g,Peanuts,36,0.64,621,7869,6372,6,0,4,1.361379758,103.8281229,8297,1.054446731
9/5/2025,Giant,GIA-OT2,PEA-36G-ROASTED-045,Roasted Peanuts 36g,Peanuts,36,0.64,705,4015,7007,6,0,4,1.356046339,103.8006234,3852,0.959302875
9/5/2025,Sheng Siong,SHE-OT1,PEA-36G-ROASTED-045,Roasted Peanuts 36g,Peanuts,36,0.64,1006,8250,5166,11,0,4,1.338340746,103.8385964,8877,1.076040867
9/5/2025,Sheng Siong,SHE-OT2,PEA-36G-ROASTED-045,Roasted Peanuts 36g,Peanuts,36,0.64,969,9814,2058,11,0,4,1.338339781,103.8330977,9320,0.949695012
9/5/2025,Sheng Siong,SHE-OT3,PEA-36G-ROASTED-045,Roasted Peanuts 36g,Peanuts,36,0.64,741,1827,2953,11,0,4,1.334423344,103.8082936,1930,1.056272888
9/5/2025,Fairprice,FAI-OT1,PEA-36G-SUGAR-052,Sugar Peanuts 36g,Peanuts,36,0.64,1007,6017,2522,8,0,4,1.347081605,103.834447,7039,1.169802785
9/5/2025,Fairprice,FAI-OT2,PEA-36G-SUGAR-052,Sugar Peanuts 36g,Peanuts,36,0.64,775,4604,4521,8,0,4,1.370128572,103.8238446,4694,1.019554105
9/5/2025,Giant,GIA-OT1,PEA-36G-SUGAR-052,Sugar Peanuts 36g,Peanuts,36,0.64,914,5527,3729,6,0,4,1.361379758,103.8281229,5625,1.017747936
9/5/2025,Giant,GIA-OT2,PEA-36G-SUGAR-052,Sugar Peanuts 36g,Peanuts,36,0.64,708,5775,3624,6,0,4,1.356046339,103.8006234,6014,1.041470473
9/5/2025,Sheng Siong,SHE-OT1,PEA-36G-SUGAR-052,Sugar Peanuts 36g,Peanuts,36,0.64,919,5096,2989,6,0,4,1.338340746,103.8385964,5433,1.066061851
9/5/2025,Sheng Siong,SHE-OT2,PEA-36G-SUGAR-052,Sugar Peanuts 36g,Peanuts,36,0.64,678,7430,3991,6,0,4,1.338339781,103.8330977,7724,1.039630534
9/5/2025,Sheng Siong,SHE-OT3,PEA-36G-SUGAR-052,Sugar Peanuts 36g,Peanuts,36,0.64,612,6803,3934,6,0,4,1.334423344,103.8082936,7596,1.116604195
9/5/2025,Fairprice,FAI-OT1,PEA-400G-CRACKER-064,Cracker Peanuts 400g,Peanuts,400,4.86,9,89,3248,12,0,4,1.347081605,103.834447,101,1.131855723
9/5/2025,Fairprice,FAI-OT2,PEA-400G-CRACKER-064,Cracker Peanuts 400g,Peanuts,400,4.86,9,115,1302,12,0,4,1.370128572,103.8238446,137,1.194172067
9/5/2025,Giant,GIA-OT1,PEA-400G-CRACKER-064,Cracker Peanuts 400g,Peanuts,400,4.86,15,44,1479,12,0,4,1.361379758,103.8281229,51,1.160355576
9/5/2025,Giant,GIA-OT2,PEA-400G-CRACKER-064,Cracker Peanuts 400g,Peanuts,400,4.86,10,36,4407,12,0,4,1.356046339,103.8006234,35,0.962189849
9/5/2025,Sheng Siong,SHE-OT1,PEA-400G-CRACKER-064,Cracker Peanuts 400g,Peanuts,400,4.86,15,29,2803,12,0,4,1.338340746,103.8385964,34,1.181199348
9/5/2025,Sheng Siong,SHE-OT2,PEA-400G-CRACKER-064,Cracker Peanuts 400g,Peanuts,400,4.86,6,91,1664,12,0,4,1.338339781,103.8330977,107,1.174863847
9/5/2025,Sheng Siong,SHE-OT3,PEA-400G-CRACKER-064,Cracker Peanuts 400g,Peanuts,400,4.86,11,43,1877,12,0,4,1.334423344,103.8082936,47,1.102334464
9/5/2025,Fairprice,FAI-OT1,PEA-400G-SUGAR-059,Sugar Peanuts 400g,Peanuts,400,4.86,10,77,5796,12,0,4,1.347081605,103.834447,85,1.105332992
9/5/2025,Fairprice,FAI-OT2,PEA-400G-SUGAR-059,Sugar Peanuts 400g,Peanuts,400,4.86,19,63,3238,12,0,4,1.370128572,103.8238446,69,1.094035544
9/5/2025,Giant,GIA-OT1,PEA-400G-SUGAR-059,Sugar Peanuts 400g,Peanuts,400,4.86,9,37,7087,6,0,4,1.361379758,103.8281229,41,1.105018734
9/5/2025,Giant,GIA-OT2,PEA-400G-SUGAR-059,Sugar Peanuts 400g,Peanuts,400,4.86,8,105,3728,6,0,4,1.356046339,103.8006234,101,0.964923352
9/5/2025,Sheng Siong,SHE-OT1,PEA-400G-SUGAR-059,Sugar Peanuts 400g,Peanuts,400,4.86,9,102,6278,12,0,4,1.338340746,103.8385964,98,0.957798768
9/5/2025,Sheng Siong,SHE-OT2,PEA-400G-SUGAR-059,Sugar Peanuts 400g,Peanuts,400,4.86,9,61,5780,12,0,4,1.338339781,103.8330977,59,0.964988719
9/5/2025,Sheng Siong,SHE-OT3,PEA-400G-SUGAR-059,Sugar Peanuts 400g,Peanuts,400,4.86,9,48,6088,12,0,4,1.334423344,103.8082936,56,1.168928608
9/5/2025,Fairprice,FAI-OT1,PEA-80G-CRACKER-060,Cracker Peanuts 80g,Peanuts,80,1.12,161,1496,1472,8,0,4,1.347081605,103.834447,1765,1.179899477
9/5/2025,Fairprice,FAI-OT2,PEA-80G-CRACKER-060,Cracker Peanuts 80g,Peanuts,80,1.12,209,791,1316,8,0,4,1.370128572,103.8238446,887,1.121951826
9/5/2025,Giant,GIA-OT1,PEA-80G-CRACKER-060,Cracker Peanuts 80g,Peanuts,80,1.12,264,2444,2966,11,0,4,1.361379758,103.8281229,2751,1.125508704
9/5/2025,Giant,GIA-OT2,PEA-80G-CRACKER-060,Cracker Peanuts 80g,Peanuts,80,1.12,176,1732,1754,11,0,4,1.356046339,103.8006234,2034,1.174324543
9/5/2025,Sheng Siong,SHE-OT1,PEA-80G-CRACKER-060,Cracker Peanuts 80g,Peanuts,80,1.12,160,2028,916,6,0,4,1.338340746,103.8385964,1897,0.935648295
9/5/2025,Sheng Siong,SHE-OT2,PEA-80G-CRACKER-060,Cracker Peanuts 80g,Peanuts,80,1.12,215,775,2676,6,0,4,1.338339781,103.8330977,729,0.940050837
9/5/2025,Sheng Siong,SHE-OT3,PEA-80G-CRACKER-060,Cracker Peanuts 80g,Peanuts,80,1.12,219,1457,1691,6,0,4,1.334423344,103.8082936,1467,1.007053193
9/5/2025,Fairprice,FAI-OT1,PEA-80G-IKAN-BILIS-066,Ikan Bilis Peanuts 80g,Peanuts,80,1.12,262,1609,370,6,0,4,1.347081605,103.834447,1609,1.000083876
9/5/2025,Fairprice,FAI-OT2,PEA-80G-IKAN-BILIS-066,Ikan Bilis Peanuts 80g,Peanuts,80,1.12,96,2046,477,6,0,4,1.370128572,103.8238446,2325,1.136405781
9/5/2025,Giant,GIA-OT1,PEA-80G-IKAN-BILIS-066,Ikan Bilis Peanuts 80g,Peanuts,80,1.12,190,1081,531,12,0,4,1.361379758,103.8281229,1158,1.071285988
9/5/2025,Giant,GIA-OT2,PEA-80G-IKAN-BILIS-066,Ikan Bilis Peanuts 80g,Peanuts,80,1.12,159,2144,255,12,0,4,1.356046339,103.8006234,2098,0.978701826
9/5/2025,Sheng Siong,SHE-OT1,PEA-80G-IKAN-BILIS-066,Ikan Bilis Peanuts 80g,Peanuts,80,1.12,170,1537,297,8,0,4,1.338340746,103.8385964,1540,1.001677613
9/5/2025,Sheng Siong,SHE-OT2,PEA-80G-IKAN-BILIS-066,Ikan Bilis Peanuts 80g,Peanuts,80,1.12,176,1338,265,8,0,4,1.338339781,103.8330977,1411,1.054745269
9/5/2025,Sheng Siong,SHE-OT3,PEA-80G-IKAN-BILIS-066,Ikan Bilis Peanuts 80g,Peanuts,80,1.12,200,2148,506,8,0,4,1.334423344,103.8082936,2208,1.02800825
9/5/2025,Fairprice,FAI-OT1,PEA-80G-ROASTED-046,Roasted Peanuts 80g,Peanuts,80,1.12,199,631,4797,6,0,4,1.347081605,103.834447,664,1.05297346
9/5/2025,Fairprice,FAI-OT2,PEA-80G-ROASTED-046,Roasted Peanuts 80g,Peanuts,80,1.12,187,637,1754,6,0,4,1.370128572,103.8238446,616,0.967281229
9/5/2025,Giant,GIA-OT1,PEA-80G-ROASTED-046,Roasted Peanuts 80g,Peanuts,80,1.12,138,1410,2671,6,0,4,1.361379758,103.8281229,1443,1.023507137
9/5/2025,Giant,GIA-OT2,PEA-80G-ROASTED-046,Roasted Peanuts 80g,Peanuts,80,1.12,250,819,1956,6,0,4,1.356046339,103.8006234,825,1.007760403
9/5/2025,Sheng Siong,SHE-OT1,PEA-80G-ROASTED-046,Roasted Peanuts 80g,Peanuts,80,1.12,158,1416,1661,8,0,4,1.338340746,103.8385964,1456,1.028163115
9/5/2025,Sheng Siong,SHE-OT2,PEA-80G-ROASTED-046,Roasted Peanuts 80g,Peanuts,80,1.12,242,1488,5625,8,0,4,1.338339781,103.8330977,1667,1.120611603
9/5/2025,Sheng Siong,SHE-OT3,PEA-80G-ROASTED-046,Roasted Peanuts 80g,Peanuts,80,1.12,168,1631,4925,8,0,4,1.334423344,103.8082936,1635,1.002671659
9/5/2025,Fairprice,FAI-OT1,PIS-120G-BAKED-034,Baked Pistachios 120g,Pistachios,120,1.49,136,140,2711,8,0,4,1.347081605,103.834447,138,0.98753647
9/5/2025,Fairprice,FAI-OT2,PIS-120G-BAKED-034,Baked Pistachios 120g,Pistachios,120,1.49,107,640,3906,8,0,4,1.370128572,103.8238446,599,0.935194901
9/5/2025,Giant,GIA-OT1,PIS-120G-BAKED-034,Baked Pistachios 120g,Pistachios,120,1.49,120,559,3539,11,0,4,1.361379758,103.8281229,614,1.098619989
9/5/2025,Giant,GIA-OT2,PIS-120G-BAKED-034,Baked Pistachios 120g,Pistachios,120,1.49,55,466,4044,11,0,4,1.356046339,103.8006234,461,0.988274641
9/5/2025,Sheng Siong,SHE-OT1,PIS-120G-BAKED-034,Baked Pistachios 120g,Pistachios,120,1.49,141,829,4212,12,0,4,1.338340746,103.8385964,798,0.963107546
9/5/2025,Sheng Siong,SHE-OT2,PIS-120G-BAKED-034,Baked Pistachios 120g,Pistachios,120,1.49,55,1006,3038,12,0,4,1.338339781,103.8330977,939,0.933402604
9/5/2025,Sheng Siong,SHE-OT3,PIS-120G-BAKED-034,Baked Pistachios 120g,Pistachios,120,1.49,84,576,3283,12,0,4,1.334423344,103.8082936,584,1.014408934
9/5/2025,Fairprice,FAI-OT1,PIS-130G-BAKED-035,Baked Pistachios 130g,Pistachios,130,5.88,19,350,2640,12,0,4,1.347081605,103.834447,318,0.908677733
9/5/2025,Fairprice,FAI-OT2,PIS-130G-BAKED-035,Baked Pistachios 130g,Pistachios,130,5.88,34,114,2438,12,0,4,1.370128572,103.8238446,128,1.119149846
9/5/2025,Giant,GIA-OT1,PIS-130G-BAKED-035,Baked Pistachios 130g,Pistachios,130,5.88,23,194,2457,6,0,4,1.361379758,103.8281229,177,0.911814914
9/5/2025,Giant,GIA-OT2,PIS-130G-BAKED-035,Baked Pistachios 130g,Pistachios,130,5.88,27,161,2322,6,0,4,1.356046339,103.8006234,147,0.912636622
9/5/2025,Sheng Siong,SHE-OT1,PIS-130G-BAKED-035,Baked Pistachios 130g,Pistachios,130,5.88,12,297,2148,12,0,4,1.338340746,103.8385964,349,1.17368896
9/5/2025,Sheng Siong,SHE-OT2,PIS-130G-BAKED-035,Baked Pistachios 130g,Pistachios,130,5.88,16,134,749,12,0,4,1.338339781,103.8330977,145,1.085688664
9/5/2025,Sheng Siong,SHE-OT3,PIS-130G-BAKED-035,Baked Pistachios 130g,Pistachios,130,5.88,23,67,1371,12,0,4,1.334423344,103.8082936,79,1.179440371
9/5/2025,Fairprice,FAI-OT1,PIS-135G-SALTED-040,Salted Pistachios 135g,Pistachios,135,5.5,21,290,158,12,0,4,1.347081605,103.834447,280,0.964552826
9/5/2025,Fairprice,FAI-OT2,PIS-135G-SALTED-040,Salted Pistachios 135g,Pistachios,135,5.5,7,322,119,12,0,4,1.370128572,103.8238446,316,0.98192074
9/5/2025,Giant,GIA-OT1,PIS-135G-SALTED-040,Salted Pistachios 135g,Pistachios,135,5.5,21,95,129,8,0,4,1.361379758,103.8281229,90,0.946060587
9/5/2025,Giant,GIA-OT2,PIS-135G-SALTED-040,Salted Pistachios 135g,Pistachios,135,5.5,27,141,116,8,0,4,1.356046339,103.8006234,145,1.025071864
9/5/2025,Sheng Siong,SHE-OT1,PIS-135G-SALTED-040,Salted Pistachios 135g,Pistachios,135,5.5,17,222,148,11,0,4,1.338340746,103.8385964,257,1.158075951
9/5/2025,Sheng Siong,SHE-OT2,PIS-135G-SALTED-040,Salted Pistachios 135g,Pistachios,135,5.5,28,58,110,11,0,4,1.338339781,103.8330977,66,1.145445625
9/5/2025,Sheng Siong,SHE-OT3,PIS-135G-SALTED-040,Salted Pistachios 135g,Pistachios,135,5.5,38,112,137,11,0,4,1.334423344,103.8082936,113,1.005398902
9/5/2025,Fairprice,FAI-OT1,PIS-150G-SALTED-041,Salted Pistachios 150g,Pistachios,150,5.5,17,10,1363,6,0,4,1.347081605,103.834447,9,0.935609347
9/5/2025,Fairprice,FAI-OT2,PIS-150G-SALTED-041,Salted Pistachios 150g,Pistachios,150,5.5,11,116,611,6,0,4,1.370128572,103.8238446,113,0.971241357
9/5/2025,Giant,GIA-OT1,PIS-150G-SALTED-041,Salted Pistachios 150g,Pistachios,150,5.5,16,218,1348,6,0,4,1.361379758,103.8281229,206,0.946989348
9/5/2025,Giant,GIA-OT2,PIS-150G-SALTED-041,Salted Pistachios 150g,Pistachios,150,5.5,26,144,961,6,0,4,1.356046339,103.8006234,143,0.992573641
9/5/2025,Sheng Siong,SHE-OT1,PIS-150G-SALTED-041,Salted Pistachios 150g,Pistachios,150,5.5,28,215,456,12,0,4,1.338340746,103.8385964,251,1.166577978
9/5/2025,Sheng Siong,SHE-OT2,PIS-150G-SALTED-041,Salted Pistachios 150g,Pistachios,150,5.5,20,126,1291,12,0,4,1.338339781,103.8330977,127,1.007515109
9/5/2025,Sheng Siong,SHE-OT3,PIS-150G-SALTED-041,Salted Pistachios 150g,Pistachios,150,5.5,27,37,1113,12,0,4,1.334423344,103.8082936,39,1.059522104
9/5/2025,Fairprice,FAI-OT1,PIS-300G-BAKED-036,Baked Pistachios 300g,Pistachios,300,3.25,26,32,3168,11,0,4,1.347081605,103.834447,32,1.014112286
9/5/2025,Fairprice,FAI-OT2,PIS-300G-BAKED-036,Baked Pistachios 300g,Pistachios,300,3.25,14,104,2980,11,0,4,1.370128572,103.8238446,99,0.95076025
9/5/2025,Giant,GIA-OT1,PIS-300G-BAKED-036,Baked Pistachios 300g,Pistachios,300,3.25,18,170,1627,8,0,4,1.361379758,103.8281229,192,1.1315398
9/5/2025,Giant,GIA-OT2,PIS-300G-BAKED-036,Baked Pistachios 300g,Pistachios,300,3.25,11,61,2638,8,0,4,1.356046339,103.8006234,60,0.978457351
9/5/2025,Sheng Siong,SHE-OT1,PIS-300G-BAKED-036,Baked Pistachios 300g,Pistachios,300,3.25,19,49,3996,6,0,4,1.338340746,103.8385964,57,1.162716886
9/5/2025,Sheng Siong,SHE-OT2,PIS-300G-BAKED-036,Baked Pistachios 300g,Pistachios,300,3.25,14,161,3889,6,0,4,1.338339781,103.8330977,151,0.940984483
9/5/2025,Sheng Siong,SHE-OT3,PIS-300G-BAKED-036,Baked Pistachios 300g,Pistachios,300,3.25,10,214,2017,6,0,4,1.334423344,103.8082936,220,1.028360803
9/5/2025,Fairprice,FAI-OT1,PIS-300G-SALTED-042,Salted Pistachios 300g,Pistachios,300,3.25,11,143,2271,11,0,4,1.347081605,103.834447,156,1.087636794
9/5/2025,Fairprice,FAI-OT2,PIS-300G-SALTED-042,Salted Pistachios 300g,Pistachios,300,3.25,25,162,5117,11,0,4,1.370128572,103.8238446,170,1.051357225
9/5/2025,Giant,GIA-OT1,PIS-300G-SALTED-042,Salted Pistachios 300g,Pistachios,300,3.25,18,205,5144,6,0,4,1.361379758,103.8281229,187,0.910135559
9/5/2025,Giant,GIA-OT2,PIS-300G-SALTED-042,Salted Pistachios 300g,Pistachios,300,3.25,26,263,5893,6,0,4,1.356046339,103.8006234,265,1.009222667
9/5/2025,Sheng Siong,SHE-OT1,PIS-300G-SALTED-042,Salted Pistachios 300g,Pistachios,300,3.25,12,136,4910,8,0,4,1.338340746,103.8385964,145,1.067592655
9/5/2025,Sheng Siong,SHE-OT2,PIS-300G-SALTED-042,Salted Pistachios 300g,Pistachios,300,3.25,16,157,3666,8,0,4,1.338339781,103.8330977,142,0.902532339
9/5/2025,Sheng Siong,SHE-OT3,PIS-300G-SALTED-042,Salted Pistachios 300g,Pistachios,300,3.25,24,101,2512,8,0,4,1.334423344,103.8082936,114,1.126304784
9/5/2025,Fairprice,FAI-OT1,PIS-360G-BAKED-037,Baked Pistachios 360g,Pistachios,360,13.37,5,10,3528,11,0,4,1.347081605,103.834447,11,1.12153796
9/5/2025,Fairprice,FAI-OT2,PIS-360G-BAKED-037,Baked Pistachios 360g,Pistachios,360,13.37,4,38,1523,11,0,4,1.370128572,103.8238446,42,1.116873965
9/5/2025,Giant,GIA-OT1,PIS-360G-BAKED-037,Baked Pistachios 360g,Pistachios,360,13.37,0,50,3322,6,0,4,1.361379758,103.8281229,58,1.1540792
9/5/2025,Giant,GIA-OT2,PIS-360G-BAKED-037,Baked Pistachios 360g,Pistachios,360,13.37,3,29,2815,6,0,4,1.356046339,103.8006234,29,1.003124042
9/5/2025,Sheng Siong,SHE-OT1,PIS-360G-BAKED-037,Baked Pistachios 360g,Pistachios,360,13.37,7,36,3577,8,0,4,1.338340746,103.8385964,36,0.993480273
9/5/2025,Sheng Siong,SHE-OT2,PIS-360G-BAKED-037,Baked Pistachios 360g,Pistachios,360,13.37,4,36,2509,8,0,4,1.338339781,103.8330977,39,1.076477333
9/5/2025,Sheng Siong,SHE-OT3,PIS-360G-BAKED-037,Baked Pistachios 360g,Pistachios,360,13.37,0,26,2204,8,0,4,1.334423344,103.8082936,25,0.959160268
9/5/2025,Fairprice,FAI-OT1,PIS-360G-SALTED-043,Salted Pistachios 360g,Pistachios,360,13.37,4,24,4943,12,0,4,1.347081605,103.834447,24,1.014256835
9/5/2025,Fairprice,FAI-OT2,PIS-360G-SALTED-043,Salted Pistachios 360g,Pistachios,360,13.37,1,28,5573,12,0,4,1.370128572,103.8238446,29,1.043503309
9/5/2025,Giant,GIA-OT1,PIS-360G-SALTED-043,Salted Pistachios 360g,Pistachios,360,13.37,3,14,4116,12,0,4,1.361379758,103.8281229,14,1.024128143
9/5/2025,Giant,GIA-OT2,PIS-360G-SALTED-043,Salted Pistachios 360g,Pistachios,360,13.37,8,25,3790,12,0,4,1.356046339,103.8006234,25,1.01507087
9/5/2025,Sheng Siong,SHE-OT1,PIS-360G-SALTED-043,Salted Pistachios 360g,Pistachios,360,13.37,5,17,2600,11,0,4,1.338340746,103.8385964,16,0.925881492
9/5/2025,Sheng Siong,SHE-OT2,PIS-360G-SALTED-043,Salted Pistachios 360g,Pistachios,360,13.37,4,26,2923,11,0,4,1.338339781,103.8330977,30,1.171486866
9/5/2025,Sheng Siong,SHE-OT3,PIS-360G-SALTED-043,Salted Pistachios 360g,Pistachios,360,13.37,3,34,4543,11,0,4,1.334423344,103.8082936,40,1.170720714
9/5/2025,Fairprice,FAI-OT1,PIS-36G-SALTED-038,Salted Pistachios 36g,Pistachios,36,1.76,377,1919,1740,12,0,4,1.347081605,103.834447,2279,1.187816954
9/5/2025,Fairprice,FAI-OT2,PIS-36G-SALTED-038,Salted Pistachios 36g,Pistachios,36,1.76,222,1678,1925,12,0,4,1.370128572,103.8238446,1821,1.085461353
9/5/2025,Giant,GIA-OT1,PIS-36G-SALTED-038,Salted Pistachios 36g,Pistachios,36,1.76,326,2868,959,12,0,4,1.361379758,103.8281229,3046,1.06199862
9/5/2025,Giant,GIA-OT2,PIS-36G-SALTED-038,Salted Pistachios 36g,Pistachios,36,1.76,381,2428,1073,12,0,4,1.356046339,103.8006234,2665,1.097439142
9/5/2025,Sheng Siong,SHE-OT1,PIS-36G-SALTED-038,Salted Pistachios 36g,Pistachios,36,1.76,223,2377,1588,8,0,4,1.338340746,103.8385964,2613,1.099456502
9/5/2025,Sheng Siong,SHE-OT2,PIS-36G-SALTED-038,Salted Pistachios 36g,Pistachios,36,1.76,164,1690,785,8,0,4,1.338339781,103.8330977,1888,1.117367311
9/5/2025,Sheng Siong,SHE-OT3,PIS-36G-SALTED-038,Salted Pistachios 36g,Pistachios,36,1.76,195,1170,1463,8,0,4,1.334423344,103.8082936,1292,1.104039645
9/5/2025,Fairprice,FAI-OT1,PIS-400G-SALTED-044,Salted Pistachios 400g,Pistachios,400,13.37,7,25,1605,6,0,4,1.347081605,103.834447,25,0.983060577
9/5/2025,Fairprice,FAI-OT2,PIS-400G-SALTED-044,Salted Pistachios 400g,Pistachios,400,13.37,4,35,1902,6,0,4,1.370128572,103.8238446,34,0.98122309
9/5/2025,Giant,GIA-OT1,PIS-400G-SALTED-044,Salted Pistachios 400g,Pistachios,400,13.37,1,13,2066,8,0,4,1.361379758,103.8281229,13,1.005921528
9/5/2025,Giant,GIA-OT2,PIS-400G-SALTED-044,Salted Pistachios 400g,Pistachios,400,13.37,3,23,4039,8,0,4,1.356046339,103.8006234,27,1.177416719
9/5/2025,Sheng Siong,SHE-OT1,PIS-400G-SALTED-044,Salted Pistachios 400g,Pistachios,400,13.37,2,44,4721,8,0,4,1.338340746,103.8385964,48,1.079898118
9/5/2025,Sheng Siong,SHE-OT2,PIS-400G-SALTED-044,Salted Pistachios 400g,Pistachios,400,13.37,2,44,1766,8,0,4,1.338339781,103.8330977,41,0.939139906
9/5/2025,Sheng Siong,SHE-OT3,PIS-400G-SALTED-044,Salted Pistachios 400g,Pistachios,400,13.37,3,21,4919,8,0,4,1.334423344,103.8082936,23,1.115568301
9/5/2025,Fairprice,FAI-OT1,PIS-80G-BAKED-033,Baked Pistachios 80g,Pistachios,80,3.08,57,641,1719,11,0,4,1.347081605,103.834447,623,0.972195329
9/5/2025,Fairprice,FAI-OT2,PIS-80G-BAKED-033,Baked Pistachios 80g,Pistachios,80,3.08,116,545,2804,11,0,4,1.370128572,103.8238446,593,1.088255534
9/5/2025,Giant,GIA-OT1,PIS-80G-BAKED-033,Baked Pistachios 80g,Pistachios,80,3.08,96,541,3672,12,0,4,1.361379758,103.8281229,556,1.028591438
9/5/2025,Giant,GIA-OT2,PIS-80G-BAKED-033,Baked Pistachios 80g,Pistachios,80,3.08,38,685,2625,12,0,4,1.356046339,103.8006234,673,0.981793763
9/5/2025,Sheng Siong,SHE-OT1,PIS-80G-BAKED-033,Baked Pistachios 80g,Pistachios,80,3.08,95,392,2033,6,0,4,1.338340746,103.8385964,432,1.102948337
9/5/2025,Sheng Siong,SHE-OT2,PIS-80G-BAKED-033,Baked Pistachios 80g,Pistachios,80,3.08,111,721,1384,6,0,4,1.338339781,103.8330977,812,1.125723025
9/5/2025,Sheng Siong,SHE-OT3,PIS-80G-BAKED-033,Baked Pistachios 80g,Pistachios,80,3.08,58,691,2214,6,0,4,1.334423344,103.8082936,653,0.944429058
9/5/2025,Fairprice,FAI-OT1,PIS-80G-SALTED-039,Salted Pistachios 80g,Pistachios,80,3.08,105,500,1258,6,0,4,1.347081605,103.834447,484,0.967943266
9/5/2025,Fairprice,FAI-OT2,PIS-80G-SALTED-039,Salted Pistachios 80g,Pistachios,80,3.08,81,243,1251,6,0,4,1.370128572,103.8238446,253,1.042958888
9/5/2025,Giant,GIA-OT1,PIS-80G-SALTED-039,Salted Pistachios 80g,Pistachios,80,3.08,99,1064,922,11,0,4,1.361379758,103.8281229,1073,1.008821288
9/5/2025,Giant,GIA-OT2,PIS-80G-SALTED-039,Salted Pistachios 80g,Pistachios,80,3.08,67,592,976,11,0,4,1.356046339,103.8006234,660,1.11411028
9/5/2025,Sheng Siong,SHE-OT1,PIS-80G-SALTED-039,Salted Pistachios 80g,Pistachios,80,3.08,107,391,1323,8,0,4,1.338340746,103.8385964,403,1.031141562
9/5/2025,Sheng Siong,SHE-OT2,PIS-80G-SALTED-039,Salted Pistachios 80g,Pistachios,80,3.08,55,549,1277,8,0,4,1.338339781,103.8330977,642,1.169542571
9/5/2025,Sheng Siong,SHE-OT3,PIS-80G-SALTED-039,Salted Pistachios 80g,Pistachios,80,3.08,119,544,1451,8,0,4,1.334423344,103.8082936,602,1.107015067
9/5/2025,Fairprice,FAI-OT1,SNA-120G-COATED-GREEN-PEAS-107,Coated Green Peas Snacks 120g,Snacks,120,0.81,165,537,4694,6,0,4,1.347081605,103.834447,618,1.149973464
9/5/2025,Fairprice,FAI-OT2,SNA-120G-COATED-GREEN-PEAS-107,Coated Green Peas Snacks 120g,Snacks,120,0.81,115,2637,3293,6,0,4,1.370128572,103.8238446,2584,0.980075658
9/5/2025,Giant,GIA-OT1,SNA-120G-COATED-GREEN-PEAS-107,Coated Green Peas Snacks 120g,Snacks,120,0.81,111,569,4350,11,0,4,1.361379758,103.8281229,601,1.055485645
9/5/2025,Giant,GIA-OT2,SNA-120G-COATED-GREEN-PEAS-107,Coated Green Peas Snacks 120g,Snacks,120,0.81,278,512,3748,11,0,4,1.356046339,103.8006234,478,0.933114603
